2025-01-27 13:27:07,277 Tello instance was initialized. Host: '192.168.10.1'. Port: '8889'.
2025-01-27 13:27:07,490 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,323 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,329 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,338 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,344 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,350 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,356 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,362 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,371 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,376 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,383 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,389 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,394 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,404 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,410 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,416 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,422 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,431 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,437 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,443 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,450 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,456 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,462 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,468 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,474 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,491 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,499 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,505 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,511 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,518 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,524 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,530 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,537 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,542 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,557 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,563 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,570 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,576 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,582 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,589 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,594 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,601 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,607 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,613 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,620 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,631 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,640 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,647 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,654 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,659 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,665 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,671 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,677 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,684 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,689 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,697 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,703 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,710 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,717 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,723 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,728 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,742 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,754 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,759 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,766 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,775 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,783 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,790 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:56,798 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,812 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,819 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,825 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,833 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,839 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,847 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,855 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,860 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,868 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,874 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,880 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,886 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,894 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,902 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,908 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,914 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,920 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,927 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,935 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,941 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,948 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,956 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,964 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,973 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,980 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,986 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,992 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:56,999 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:57,007 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:57,016 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:57,028 Sending RC control: lr=0, fb=0, ud=-100, yaw=0
2025-01-27 13:27:57,041 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,048 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,054 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,059 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,066 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,074 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,081 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,087 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,093 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,099 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,105 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,111 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,118 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,123 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,130 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,136 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,142 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,149 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,155 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,160 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,167 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,174 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,181 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,188 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,193 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,199 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,205 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,211 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,218 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,225 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,231 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,240 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,246 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,254 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,261 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,268 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,273 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,282 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,287 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,294 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,300 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,308 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,314 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,322 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,330 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,337 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,343 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,350 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,356 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,364 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,371 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,376 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,396 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,409 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,416 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,422 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,427 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,435 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,442 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,449 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,455 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,460 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,479 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,486 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,492 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,499 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,507 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,514 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,524 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,534 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,542 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,559 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,573 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,580 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,588 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,594 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,603 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,609 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,615 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,624 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,644 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,666 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,672 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,678 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,686 Sending RC control: lr=0, fb=0, ud=100, yaw=0
2025-01-27 13:27:57,696 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,702 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,707 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,714 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,720 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,731 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,736 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,742 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,748 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,757 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,766 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,773 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,781 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,787 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,794 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,803 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,812 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,823 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,830 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,836 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,841 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,848 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,860 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,868 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,874 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,881 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,887 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,893 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,900 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,905 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,911 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,918 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,924 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,930 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,936 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,941 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,949 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,954 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,960 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,967 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,973 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,979 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,987 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:57,995 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,001 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,008 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,016 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,022 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,031 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,037 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,045 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,055 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,062 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,068 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,075 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,082 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,088 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,094 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,102 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,107 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,115 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,120 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,126 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,132 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,138 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,143 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,150 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,157 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,169 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,174 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,181 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,187 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,192 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,198 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,207 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,213 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,219 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,225 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,241 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,249 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,255 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,265 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,270 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,276 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,282 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,289 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,294 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,301 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,307 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,314 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,322 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,328 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,335 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,341 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,348 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,357 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,367 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,373 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,379 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,388 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,393 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,400 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,407 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,414 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,421 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,429 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,435 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,441 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-01-27 13:27:58,449 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,454 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,462 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,471 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,479 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,485 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,491 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,497 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,504 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,510 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,517 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,523 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,530 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,536 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,543 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,551 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,557 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,563 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,575 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,583 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,589 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,594 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,601 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,607 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,613 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,622 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,629 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,635 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-01-27 13:27:58,641 Sending RC control: lr=0, fb=0, ud=0, yaw=0
